name,sid,zipcode,household,age,gender,address
Tilda,9641,33177,1,18,F,"12840 SW 188th St, Miami, FL 33177, USA"
Margie,14676,33178,3,20,F,"9801 NW 75th Terrace, Doral, FL 33178, USA"
Frankie,5026,33331,4,21,F,"4801 SW 164th Terrace, Southwest Ranches, FL 33331, USA"
Elnora,7558,33165,4,21,F,"10780 SW 43rd Ln, Miami, FL 33165, USA"
Mertie,3978,33175,2,20,F,"14567 SW 22nd St, Miami, FL 33175, USA"
Cecile,960,33018,3,20,F,"9100 W 40th Ave, Hialeah, FL 33018, USA"
Elsa,6256,33175,4,22,F,"14533 SW 18th St, Miami, FL 33175, USA"
Kittie,5741,33134,4,20,F,"12 Sidonia Ave, Coral Gables, FL 33134, USA"
Mandy,5614,33193,3,19,F,"15910 SW 69th Ln, Miami, FL 33193, USA"
Zora,10861,33170,4,23,F,"10701 SW 216th St, Miami, FL 33170, USA"
Georgie,12125,33142,3,24,F,"5200 NW 21st St, Miami, FL 33142, USA"
Mazie,10834,33155,3,24,F,"6224 SW 25th St, Miami, FL 33155, USA"
Oma,8021,33134,1,22,F,"3923 Segovia St, Coral Gables, FL 33134, USA"
Freda,14023,33182,2,22,F,"353 NW 133rd Pl, Miami, FL 33182, USA"
Pearlie,297,33330,3,22,F,"12835 SW 34th Pl, Davie, FL 33330, USA"
Vivian,1418,33325,4,25,F,"1201 Bristol Ave, Davie, FL 33325, USA"
Alpha,7290,33186,2,22,F,"14027 SW 144th Ave Rd, Miami, FL 33186, USA"
Ila,7497,33176,3,24,F,"9701 SW 130th St, Miami, FL 33176, USA"
Maudie,9493,33178,2,18,F,"10283 NW 72nd Terrace, Doral, FL 33178, USA"
Tennie,4408,33054,2,24,F,"15595 NW 39th Pl, Opa-locka, FL 33054, USA"
Angie,8628,33031,4,22,F,"17107 Coconut Palm Dr, Homestead, FL 33031, USA"
Priscilla,299,33175,4,23,F,"3752 SW 136th Ave, Miami, FL 33175, USA"
Edythe,11863,33055,2,21,F,"21500 NW 47th Ave, Opa-locka, FL 33055, USA"
Georgiana,12309,33170,3,21,F,"23000 SW 167th Ave, Miami, FL 33170, USA"
Letitia,15819,33311,3,19,F,"1560-1574 NW 23rd Ave, Fort Lauderdale, FL 33311, USA"
Rilla,13041,33167,2,20,F,"1601 Opa-Locka Blvd, Miami, FL 33167, USA"
Rosalie,11180,33137,2,23,F,"640 NE 51st St, Miami, FL 33137, USA"
Angela,15233,33173,1,24,F,"9610 SW 65th St, Miami, FL 33173, USA"
Eddie,6882,33031,1,21,F,"20010 SW 264th St, Homestead, FL 33031, USA"
Elmira,758,33033,4,18,F,"15820 SW 293rd Terrace, Homestead, FL 33033, USA"
Johnnie,4286,33014,2,19,F,"8030 W 16th Ave, Hialeah, FL 33014, USA"
Kathrine,3971,33033,4,21,F,"30062 SW 157th Pl, Homestead, FL 33033, USA"
Lenna,5491,33324,2,20,F,"2031 SW 98th Terrace, Davie, FL 33324, USA"
Lucie,13110,33031,4,18,F,"21900 SW 256th St, Homestead, FL 33031, USA"
Myrta,8817,33031,2,18,F,"16495 SW 264th St, Homestead, FL 33031, USA"
Neva,3296,33012,2,18,F,"1524 NW 49th St, Hialeah, FL 33012, USA"
Retta,8217,33196,4,23,F,"13615 SW 158th Pl, Miami, FL 33196, USA"
Berta,3236,33319,2,25,F,"4451 NW 43rd Ct, Lauderdale Lakes, FL 33319, USA"
Bonnie,6842,33125,2,21,F,"1501 NW 3rd St, Miami, FL 33125, USA"
Pattie,5957,33126,1,25,F,"190 NW 79th Ave, Miami, FL 33126, USA"
Cleo,2008,33325,3,24,F,"543 SW 130th Ave, Davie, FL 33325, USA"
Elise,524,33027,3,20,F,"1548 SW 151st Ave, Pembroke Pines, FL 33027, USA"
Elvira,5136,33126,4,18,F,"5815 NW 18th St, Miami, FL 33126, USA"
Lavina,2577,33023,1,24,F,"2420 SW 48th Ave, West Park, FL 33023, USA"
Louie,10482,33063,2,24,F,"2501 N Rock Island Rd, Margate, FL 33063, USA"
Marietta,7965,33165,2,18,F,"4134 SW 95th Ave, Miami, FL 33165, USA"
Octavia,10350,33175,3,24,F,"3490 SW 142nd Pl, Miami, FL 33175, USA"
Ona,11623,33186,4,20,F,"14435 SW 139th Ct, Miami, FL 33186, USA"
Isabell,14850,33155,2,20,F,"3460 SW 72nd Ave, Miami, FL 33155, USA"
James,7333,33126,4,19,F,"8228 NW 12th St, Doral, FL 33126, USA"
Savannah,4323,33018,4,24,F,"3670 W 108th St, Hialeah Gardens, FL 33018, USA"
Leota,16039,33172,2,23,F,"2090 NW 107th Ave, Miami, FL 33172, USA"
Lotta,9538,33166,2,23,F,"10 NW 81st Rd, Medley, FL 33166, USA"
Rosella,3713,33187,4,19,F,"16380 SW 192nd St, Miami, FL 33187, USA"
Adda,14300,33031,4,19,F,"26100 SW 157th Ave, Homestead, FL 33031, USA"
Dolly,13650,33189,2,23,F,"20817 SW 85th Pl, Cutler Bay, FL 33189, USA"
Ellie,5515,33178,1,19,F,"10395 NW 41st St #101, Miami, FL 33178, USA"
Juanita,14269,33133,3,20,F,"3930 Crawford Ave, Miami, FL 33133, USA"
Leta,4725,33331,2,18,F,"17211 SW 68th Ct, Southwest Ranches, FL 33331, USA"
Regina,10381,33166,3,20,F,"7820 NW 74th St, Medley, FL 33166, USA"
Erma,9160,33150,4,22,F,"6400 NW 1st Pl, Miami, FL 33150, USA"
Nelle,2168,33193,1,19,F,"7040 SW 166th Pl, Miami, FL 33193, USA"
Roxie,14087,33330,4,23,F,"4310 S Flamingo Rd, Davie, FL 33330, USA"
Violet,1811,33155,3,25,F,"3120 SW 76th Ave, Miami, FL 33155, USA"
Mittie,5426,33156,1,20,F,"9621 Pinecrest Pkwy, Pinecrest, FL 33156, USA"
Sally,13509,33143,2,24,F,"5884 SW 83rd Ave, Miami, FL 33143, USA"
Hester,4528,33185,4,25,F,"4220 SW 166th Ct, Miami, FL 33185, USA"
Hulda,4580,33170,1,19,F,"17345 SW 216th St, Miami, FL 33170, USA"
Marguerite,15653,33015,3,18,F,"7971 W 28th Ave, Hialeah, FL 33015, USA"
Christina,11934,33126,4,19,F,"8181 NW 12th St, Doral, FL 33126, USA"
Adele,14443,33324,1,24,F,"10450 FL-84, Davie, FL 33324, USA"
Gussie,14793,33314,2,20,F,"6143 Orange Dr, Davie, FL 33314, USA"
Lenora,5658,33014,4,21,F,"7300 Loch ness Dr, Miami Lakes, FL 33014, USA"
Lucille,11517,33187,1,22,F,"15475 SW 153rd Ave, Miami, FL 33187, USA"
Leah,15113,33018,4,24,F,"13980 N Okeechobee Rd, Hialeah Gardens, FL 33018, USA"
Lura,15474,33015,4,23,F,"19544 NW 79th Ct, Hialeah, FL 33015, USA"
Loretta,5763,33168,3,20,F,"785 NW 116th Terrace, Miami, FL 33168, USA"
Linnie,14193,33031,3,23,F,"25097 SW 169th Ave, Homestead, FL 33031, USA"
Celia,476,33324,3,25,F,"9101 NW 2nd St, Plantation, FL 33324, USA"
Birdie,2694,33156,2,18,F,"11830 SW 80th Rd, Pinecrest, FL 33156, USA"
Eula,644,33186,2,19,F,"12321 SW 119th Pl, Miami, FL 33186, USA"
Lucinda,15232,33170,2,20,F,"22300 SW 132nd Ave, Miami, FL 33170, USA"
Lelia,38,33033,4,22,F,"272 NE 33rd Terrace, Homestead, FL 33033, USA"
Jean,5612,33175,2,21,F,"3625 SW 130th Ave, Miami, FL 33175, USA"
Adeline,4795,33158,3,24,F,"7385 SW 142nd Terrace, Palmetto Bay, FL 33158, USA"
Genevieve,9106,33134,2,24,F,"2121 Country Club Prado, Coral Gables, FL 33134, USA"
Myra,13212,33018,3,21,F,"9112 NW 158th St, Miami Lakes, FL 33018, USA"
Olga,250,33177,1,22,F,"11956 SW 213th St, Miami, FL 33177, USA"
Sylvia,4681,33014,3,21,F,"15225 NW 77th Ave, Miami Lakes, FL 33014, USA"
Vera,695,33055,2,24,F,"4831 NW 176th St, Miami Gardens, FL 33055, USA"
Johanna,9594,33031,1,19,F,"25355 SW 167th Ave, Homestead, FL 33031, USA"
Lina,11830,33033,2,19,F,"14620 SW 296th St, Homestead, FL 33033, USA"
Teresa,4763,33182,3,25,F,"290 NW 118th Ave, Miami, FL 33182, USA"
Hallie,1392,33134,2,20,F,"601 SW 48th Ave, Coral Gables, FL 33134, USA"
Geneva,6064,33033,2,24,F,"15280 SW 307th Rd, Homestead, FL 33033, USA"
Roberta,12220,33176,1,21,F,"9390 SW 106th St, Miami, FL 33176, USA"
Olivia,8473,33030,4,23,F,"29050 SW 187th Ct, Homestead, FL 33030, USA"
Annette,3092,33010,1,20,F,"23 E 20th St, Hialeah, FL 33010, USA"
Antoinette,149,33023,2,25,F,"6501 SW 19th St, Miramar, FL 33023, USA"
Ivy,2698,33312,1,18,F,"2908 Trivium Cir, Fort Lauderdale, FL 33312, USA"
Janet,4453,33177,4,19,F,"13742 SW 179th Terrace, Miami, FL 33177, USA"
Lorena,7584,33028,2,25,F,"1802 NW 145th Terrace, Pembroke Pines, FL 33028, USA"
Melissa,8930,33328,3,25,F,"10407 SW 49th Pl, Cooper City, FL 33328, USA"
Adah,2834,33182,1,23,F,"12200 NW 25th St, Miami, FL 33182, USA"
Dovie,3096,33032,4,25,F,"24371 SW 102nd Ave, Homestead, FL 33032, USA"
Orpha,6108,33176,2,19,F,"11520 N Kendall Dr, Miami, FL 33176, USA"
Cecilia,11494,33187,2,20,F,"16588 SW 198th Ave, Miami, FL 33187, USA"
Gracie,14693,33178,2,20,F,"11206 NW 53rd Ln, Doral, FL 33178, USA"
Rosetta,4615,33175,3,20,F,"14400 SW 144th Ave, Miami, FL 33175, USA"
Claire,3598,33176,3,23,F,"9212 SW 136th St Cir, Miami, FL 33176, USA"
Madge,939,33178,3,24,F,"10841 NW 48th Ln, Doral, FL 33178, USA"
Lucile,15203,33027,2,24,F,"4377 SW 139th Ave, Miramar, FL 33027, USA"
Lida,5102,33142,4,23,F,"2190 NW 39th Ave, Miami, FL 33142, USA"
Lilly,3523,33304,1,19,F,"1125 NE 1st Ave, Fort Lauderdale, FL 33304, USA"
Winnie,7796,33056,2,25,F,"3422 NW 194th St, Miami Gardens, FL 33056, USA"
Virgie,1569,33012,2,23,F,"6265 W 12th Ave, Hialeah, FL 33012, USA"
Claudia,10530,33156,1,23,F,"9620 Ludlam Rd, Pinecrest, FL 33156, USA"
Alvina,5567,33165,4,23,F,"9760 SW 53rd St, Miami, FL 33165, USA"
Emilie,7176,33185,4,18,F,"16442 SW 53rd Terrace, Miami, FL 33185, USA"
Lee,5188,33054,2,18,F,"5271 FL-916, Opa-locka, FL 33054, USA"
Jeanette,3112,33166,3,22,F,"657-671 Eldron Dr, Miami Springs, FL 33166, USA"
Isabella,10777,33165,4,19,F,"4820 SW 98th Ave, Miami, FL 33165, USA"
Wilhelmina,7912,33193,1,22,F,"6219 SW 147th Pl, Miami, FL 33193, USA"
Meta,6330,33031,2,20,F,"16911 SW 274th St, Homestead, FL 33031, USA"
Minerva,8049,33021,3,20,F,"1161 S Park Rd APT 112, Hollywood, FL 33021, USA"
Goldie,7261,33025,4,20,F,"10605 SW 6th St, Pembroke Pines, FL 33025, USA"
Leola,397,33025,2,25,F,"3600 S University Dr, Miramar, FL 33025, USA"
Myrtie,790,33030,3,19,F,"16980 SW 288th St, Homestead, FL 33030, USA"
Zella,2511,33165,1,20,F,"10965 SW 28th St, Miami, FL 33165, USA"
Easter,13782,33126,1,22,F,"707 NW 72nd Ave, Miami, FL 33126, USA"
Metta,824,33031,3,25,F,"27750 SW 177th Ave, Homestead, FL 33031, USA"
Albert,8977,33178,3,20,F,"12255 NW 58th St, Miami, FL 33178, USA"
Aline,2729,33196,1,24,F,"10605 SW 110th St, Miami, FL 33196, USA"
Arminta,12971,33018,1,23,F,"19210 NW 89th Ct, Hialeah, FL 33018, USA"
Camille,11228,33176,3,18,F,"10310 SW 107th St, Miami, FL 33176, USA"
Cordia,12894,33178,1,19,F,"8930 SW 103rd Ave, Doral, FL 33178, USA"
Docia,2098,33125,4,22,F,"1700 Delaware Pkwy, Miami, FL 33125, USA"
Effa,9189,33122,4,20,F,"5200 NW 21st St, Miami, FL 33122, USA"
Eleanore,3216,33014,1,23,F,"5890 NW 163rd St, Hialeah, FL 33014, USA"
Emeline,8870,33157,1,18,F,"17227 SW 115th Ave, Miami, FL 33157, USA"
Jenny,7607,33172,2,19,F,"1401 NE 108th St, Miami, FL 33172, USA"
Leatha,5651,33190,3,18,F,"9391 SW 227th Ln, Cutler Bay, FL 33190, USA"
Luetta,6613,33027,2,24,F,"13450 SW 3rd St, Pembroke Pines, FL 33027, USA"
Mallie,2785,33010,4,25,F,"2175 W 8th Ct, Hialeah, FL 33010, USA"
Melinda,4777,33176,1,23,F,"11880 SW 112th Ave, Miami, FL 33176, USA"
Mathilde,10504,33179,3,23,F,"20 NE 2nd Ave, Miami, FL 33179, USA"
Clemmie,4140,33194,1,24,F,"15040 SW 9th Ln, Miami, FL 33194, USA"
Corda,2391,33054,1,21,F,"15600 NW 32nd Ave, Opa-locka, FL 33054, USA"
Dell,3119,33027,4,20,F,"976 SW 159th Way, Pembroke Pines, FL 33027, USA"
Donie,14770,33301,2,21,F,"449 Isle of Palms Dr, Fort Lauderdale, FL 33301, USA"
Golda,11139,33023,4,19,F,"2718 Flamingo Dr, Miramar, FL 33023, USA"
Iola,5499,33170,4,24,F,"20455 SW 154th Ave, Miami, FL 33170, USA"
Jettie,14499,33169,1,23,F,"20000 NW 15th Ave, Miami, FL 33169, USA"
Katheryn,5802,33331,1,21,F,"4292 Diamond Dr, Weston, FL 33331, USA"
Lelah,615,33177,4,22,F,"14149 Eureka Dr, Miami, FL 33177, USA"
Margery,9621,33155,1,24,F,"4800-4936 SW 75th Ave, Miami, FL 33155, USA"
Phebe,10331,33196,2,25,F,"15873 SW 141st Terrace, Miami, FL 33196, USA"
Roxy,15588,33166,4,23,F,"7500 NW 81st Pl, Miami, FL 33166, USA"
Zena,10891,33033,2,22,F,"30140 SW 149th Ave, Homestead, FL 33033, USA"
Arvilla,445,33033,1,21,F,"217 NE 23rd Terrace, Homestead, FL 33033, USA"
Camilla,6244,33166,1,25,F,"4920 NW 50th St, Doral, FL 33166, USA"
Coral,1118,33186,4,25,F,"11836 SW 90th Terrace, Miami, FL 33186, USA"
Delphia,8187,33027,2,18,F,"3807 SW 165th Terrace, Miramar, FL 33027, USA"
Ethelyn,13320,33173,4,25,F,"9470 SW 81st St, Miami, FL 33173, USA"
Fredericka,15118,33010,4,25,F,"30 E 4th St, Hialeah, FL 33010, USA"
Huldah,2157,33018,3,25,F,"3326 W 86th Terrace, Hialeah, FL 33018, USA"
Jeanne,1318,33165,2,23,F,"9361 SW 25th St, Miami, FL 33165, USA"
Laurel,12809,33024,3,21,F,"6401 Roosevelt St, Hollywood, FL 33024, USA"
Rowena,5938,33142,3,19,F,"2007 NW 42nd Ave, Miami, FL 33142, USA"
Maye,12117,33161,3,22,F,"1030 NE 122nd St, North Miami, FL 33161, USA"
Oda,8207,33183,4,24,F,"14025 SW 84th St, Miami, FL 33183, USA"
Paralee,9864,33162,1,25,F,"71 NE 173rd St, North Miami Beach, FL 33162, USA"
Ray,5062,33067,2,21,F,"3700 Turtle Run Blvd, Coral Springs, FL 33067, USA"
Theodosia,1111,33326,2,20,F,"15092 SW 17th St, Davie, FL 33326, USA"
Zola,9441,33031,2,20,F,"27823 SW 174th Pl, Homestead, FL 33031, USA"
Ardella,309,33157,1,22,F,"11250 SW 192nd St, Miami, FL 33157, USA"
Calla,5282,33010,2,21,F,"407 Hialeah Dr, Hialeah, FL 33010, USA"
Celeste,2290,33013,2,24,F,"3462 E 5th Ave, Hialeah, FL 33013, USA"
Christena,2209,33155,2,21,F,"6510 SW 43rd St, Miami, FL 33155, USA"
Connie,678,33054,2,24,F,"2440 NW 159th St, Opa-locka, FL 33054, USA"
Delpha,14754,33030,2,19,F,"29275 SW 182nd Ave, Homestead, FL 33030, USA"
Drucilla,5941,33023,2,23,F,"3712 SW 58th Ave, West Park, FL 33023, USA"
Eleanora,15096,33186,4,19,F,"14147 SW 144th St, Miami, FL 33186, USA"
Emmer,8186,33175,3,20,F,"4801 SW 137th Ct, Miami, FL 33175, USA"
Madie,751,33018,4,18,F,"14715 NW 117th Ave, Hialeah, FL 33018, USA"
Lular,1164,33147,2,20,F,"2525 NW 75th St, Miami, FL 33147, USA"
Prudence,12050,33165,2,25,F,"3718 SW 117th Ave, Miami, FL 33165, USA"
Tressie,607,33155,2,19,F,"7140 SW 17th Terrace, Miami, FL 33155, USA"
Zada,6974,33158,4,21,F,"7571 SW 150th St, Palmetto Bay, FL 33158, USA"
Bulah,1725,33176,1,21,F,"10641 SW 102nd Ave, Miami, FL 33176, USA"
Charlie,3428,33063,4,19,F,"7330 NW 18th St, Margate, FL 33063, USA"
Clarice,10514,33186,3,21,F,"12881 SW 119th St, Miami, FL 33186, USA"
Mettie,11023,33177,2,18,F,"15861 SW 144th Pl, Miami, FL 33177, USA"
Emmie,2530,33156,1,21,F,"8345 SW 90th St, Miami, FL 33156, USA"
Esta,8223,33013,2,22,F,"180 E 60th St, Hialeah, FL 33013, USA"
Etha,9469,33182,4,25,F,"1 Telemundo Way, Miami, FL 33182, USA"
Ethyl,13262,33172,1,19,F,"11623 NW 4th Way, Miami, FL 33172, USA"
Fairy,6404,33165,2,22,F,"10701 SW 48th Terrace, Miami, FL 33165, USA"
Fred,11211,33157,3,21,F,"9800 SW 167th St, Miami, FL 33157, USA"
Grayce,4404,33010,1,24,F,"198 W 17th St, Hialeah, FL 33010, USA"
Juliet,6160,33184,3,23,F,"1221 SW 122nd Ave, Miami, FL 33184, USA"
Avis,13895,33178,3,21,F,"8810 NW 116th Path, Doral, FL 33178, USA"
Vesta,8094,33027,4,23,F,"1988 SW 151st Ave, Miramar, FL 33027, USA"
Antonia,7119,33172,4,25,F,"8851 Fontainebleau Blvd, Miami, FL 33172, USA"
Iona,8361,33018,3,23,F,"8830 NW 175th St, Hialeah, FL 33018, USA"
Ira,3305,33177,2,20,F,"15242 SW 142nd Ct, Miami, FL 33177, USA"
Leonora,955,33196,4,22,F,"14436 SW 161st Pl, Miami, FL 33196, USA"
Manda,11748,33161,2,19,F,"1141 NE 129th St, North Miami, FL 33161, USA"
Odessa,11124,33178,2,18,F,"11040 NW 124th St, Medley, FL 33178, USA"
Shirley,2488,33176,1,24,F,"10464 SW 93rd St, Miami, FL 33176, USA"
Constance,5934,33055,3,20,F,"4703 NW 195th St, Miami Gardens, FL 33055, USA"
Donnie,729,33156,3,20,F,"5775 SW 128th St, Miami, FL 33156, USA"
Frank,2113,33026,4,22,F,"11238 Pines Blvd, Pembroke Pines, FL 33026, USA"
Joseph,9797,33156,1,21,F,"10850 SW 68th Ave, Miami, FL 33156, USA"
Lenore,15158,33122,3,18,F,"1701 NW 66th Ave, Miami, FL 33122, USA"
Lilian,12159,33196,3,23,F,"14238 SW 161st Pl, Miami, FL 33196, USA"
Luna,14551,33168,2,25,F,"13660 NW 1st Ave, Miami, FL 33168, USA"
Malvina,4028,33063,3,19,F,"7620 NW 18th St, Margate, FL 33063, USA"
Mame,3191,33351,4,19,F,"10146 NW 32nd St, Sunrise, FL 33351, USA"
Una,12625,33187,2,22,F,"18859 SW 169th Ave, Miami, FL 33187, USA"
Paula,11867,33015,2,24,F,"7165 NW 186th St, Hialeah, FL 33015, USA"
Marcella,12256,33165,3,18,F,"2526 SW 107th Ct, Miami, FL 33165, USA"
Mellie,10489,33133,2,24,F,"3619 Bayview Rd, Miami, FL 33133, USA"
Melvina,6813,33176,4,18,F,"10400 SW 112th St, Miami, FL 33176, USA"
Corinne,2714,33172,2,22,F,"11011 NW 2nd St, Miami, FL 33172, USA"
Daisie,15612,33157,2,24,F,"16160 SW 84th Pl, Palmetto Bay, FL 33157, USA"
Jimmie,12805,33056,2,20,F,"3380 NW 215th St, Miami Gardens, FL 33056, USA"
Lavinia,14579,33150,3,21,F,"1036 NW 85th St, Miami, FL 33150, USA"
Lue,13715,33004,3,22,F,"110 SE 2nd Ct, Dania Beach, FL 33004, USA"
Mahala,3188,33031,1,23,F,"15950 SW 254th St, Homestead, FL 33031, USA"
Matie,13706,33174,3,18,F,"1300 SW 87th Ave, Miami, FL 33174, USA"
Missouri,11559,33172,2,22,F,"9800 NW 17th St, Doral, FL 33172, USA"
Patsy,3121,33196,3,23,F,"15010 SW 91st Terrace, Miami, FL 33196, USA"
Willa,7113,33125,2,23,F,"513 NW 23rd Pl, Miami, FL 33125, USA"
Albina,2487,33129,4,19,F,"1917 SW 3rd Ave, Miami, FL 33129, USA"
Chloe,7616,33156,3,20,F,"6290 SW 114th St, Miami, FL 33156, USA"
Fern,5067,33175,1,20,F,"11893 SW 56th St, Miami, FL 33175, USA"
Ludie,4572,33314,1,23,F,"5205 SW 40th Ave, Fort Lauderdale, FL 33314, USA"
Annis,6170,33172,2,23,F,"11397 NW 7th St, Miami, FL 33172, USA"
Pinkie,10634,33183,4,25,F,"7355 SW 118th Ct, Miami, FL 33183, USA"
Rita,12341,33145,4,19,F,"3025 SW 21st St, Miami, FL 33145, USA"
Agatha,7277,33055,1,20,F,"4300 NW 182nd St, Miami Gardens, FL 33055, USA"
Albertine,10528,33176,3,20,F,"13521 SW 112th Pl, Miami, FL 33176, USA"
Aurelia,1472,33027,1,18,F,"1494 SW 159th Ln, Pembroke Pines, FL 33027, USA"
Cathryn,7335,33142,1,20,F,"3280 NW 48th Terrace, Miami, FL 33142, USA"
Era,11102,33010,1,21,F,"2355 W 5th Way, Hialeah, FL 33010, USA"
Imogene,2665,33166,3,18,F,"7413 NW 54th St, Miami, FL 33166, USA"
Kizzie,1224,33351,4,24,F,"4061 NW 84th Terrace, Sunrise, FL 33351, USA"
Lonie,15698,33176,2,25,F,"11180 SW 107th St, Miami, FL 33176, USA"
Loula,14801,33015,3,24,F,"5814 NW 167th St, Hialeah, FL 33015, USA"
Selina,9423,33031,3,21,F,"23223 SW 207th Ave, Homestead, FL 33031, USA"
Sina,8450,33054,3,25,F,"15441 Railroad Dr, Opa-locka, FL 33054, USA"
Altha,9925,33018,2,20,F,"18219 NW 88th Pl, Hialeah, FL 33018, USA"
Alvena,15908,33184,2,25,F,"875 SW 127th Ct, Miami, FL 33184, USA"
Alyce,10556,33032,3,20,F,"13701 SW 240th St, Princeton, FL 33032, USA"
Phyllis,14995,33156,4,20,F,"10042 SW 77th Ct, Miami, FL 33156, USA"
Philomena,7492,33157,3,18,F,"11365 SW 157th Terrace, Miami, FL 33157, USA"
Alida,10435,33023,2,18,F,"6426 SW 20th Ct, Miramar, FL 33023, USA"
Clementine,5217,33161,1,23,F,"600 NE 123rd St, North Miami, FL 33161, USA"
Cordie,14341,33179,4,20,F,"1304 NE 191st St, North Miami Beach, FL 33179, USA"
Deborah,14901,33173,1,21,F,"8880 SW 85th Terrace, Miami, FL 33173, USA"
Dena,8713,33165,2,23,F,"8810 SW 32nd St, Miami, FL 33165, USA"
Emilia,13049,33187,2,24,F,"14999 SW 160th St, Miami, FL 33187, USA"
Idella,242,33029,3,18,F,"18241 NW 19th St, Pembroke Pines, FL 33029, USA"
India,979,33024,2,23,F,"7321 Cody St, Hollywood, FL 33024, USA"
Joe,143,33165,2,23,F,"8810 SW 32nd St, Miami, FL 33165, USA"
Kitty,15248,33187,2,19,F,"16450 SW 172nd Ave, Miami, FL 33187, USA"
Lissie,2031,33176,4,23,F,"9421 SW 140th St, Miami, FL 33176, USA"
Samantha,10276,33175,3,25,F,"13921 SW 36th St, Miami, FL 33175, USA"
Winnifred,7421,33166,2,20,F,"7950 NW 77th St, Medley, FL 33166, USA"
Zelma,7911,33131,3,19,F,"401 Brickell Ave, Miami, FL 33131, USA"
Delphine,10308,33130,3,21,F,"425 SW 11th St, Miami, FL 33130, USA"
Elizebeth,7978,33196,2,23,F,"10076 SW 161st Pl, Miami, FL 33196, USA"
Geraldine,8300,33173,4,19,F,"7450 SW 92nd Ave, Miami, FL 33173, USA"
Mariah,9090,33177,4,21,F,"11731 SW 173rd St, Miami, FL 33177, USA"
Merle,3924,33196,4,19,F,"9358 SW 162nd Path, Miami, FL 33196, USA"
Onie,6537,33156,3,24,F,"8610 SW 126th Terrace, Miami, FL 33156, USA"
Verna,13547,33328,1,18,F,"2801 Morning Glory Ln, Davie, FL 33328, USA"
Osa,1630,33185,1,25,F,"12355 SW 18th Ln, Miami, FL 33185, USA"
Ottie,11250,33026,2,18,F,"3600 Bay Way, Hollywood, FL 33026, USA"
Parthenia,8148,33133,2,23,F,"2962 SW 36th Ave, Miami, FL 33133, USA"
Prudence,1424,33133,4,21,F,"3580 Linden Ln, Miami, FL 33133, USA"
Roma,1996,33173,1,18,F,"7510 SW 100th Ct, Miami, FL 33173, USA"
Savanah,3006,33031,3,21,F,"16250 SW 280th St, Homestead, FL 33031, USA"
Verne,5309,33189,2,19,F,"20451 SW 87th Ct, Cutler Bay, FL 33189, USA"
Adelina,4345,33187,3,21,F,"20390 SW 155th Ave, Miami, FL 33187, USA"
Alida,2195,33126,3,21,F,"541 NW 82nd Ct, Miami, FL 33126, USA"
Alzina,13234,33155,2,19,F,"3401 SW 72nd Ave, Miami, FL 33155, USA"
Amie,10906,33178,1,24,F,"3927 Jardin Ave, Doral, FL 33178, USA"
Ammie,7828,33186,4,21,F,"13405 SW 128th St, Miami, FL 33186, USA"
Andrea,6748,33174,1,21,F,"9772 SW 8th St, Miami, FL 33174, USA"
Araminta,9501,33156,2,23,F,"11340 SW 60th Ct, Pinecrest, FL 33156, USA"
Arthur,3695,33156,2,20,F,"7745 SW 132nd St, Miami, FL 33156, USA"
Nena,495,33133,1,18,F,"3569 Avocado Ave, Miami, FL 33133, USA"
Nealie,2058,33178,1,25,F,"11258 NW 44th Terrace, Doral, FL 33178, USA"
Delma,12198,33176,2,18,F,"9734 SW 114th Ct, Miami, FL 33176, USA"
Delta,9947,33176,2,19,F,"11311 SW 88th Terrace, Miami, FL 33176, USA"
Elvina,12917,33032,2,21,F,"11715 SW 117th Ct, Homestead, FL 33032, USA"
Emmaline,2387,33176,3,25,F,"9700 SW 100th Ave, Miami, FL 33176, USA"
Etna,11202,33178,3,23,F,"6332 NW 99th Ave, Doral, FL 33178, USA"
Eulah,10937,33027,3,20,F,"12596 Pines Blvd, Pembroke Pines, FL 33027, USA"
Euphemia,4041,33073,1,19,F,"5166 Stage Coach Dr, Coconut Creek, FL 33073, USA"
Ferne,4361,33015,1,23,F,"17518 NW 61st Pl, Hialeah, FL 33015, USA"
Golden,3039,33135,2,24,F,"1940 SW 12th St, Miami, FL 33135, USA"
Birtie,620,33032,2,23,F,"23895 SW 153rd Ct, Homestead, FL 33032, USA"
Grayce,2523,33018,2,22,F,"8654 W 33rd Ave, Hialeah, FL 33018, USA"
Leonie,11868,33143,4,20,F,"6200 SW 77th Ave, Miami, FL 33143, USA"
Lissie,11232,33147,1,18,F,"6239 NW 24th Ave, Miami, FL 33147, USA"
Maebelle,8908,33175,3,25,F,"3244 SW 142nd Pl, Miami, FL 33175, USA"
Martina,90,33196,1,24,F,"14911 SW 144th Terrace, Miami, FL 33196, USA"
Maxine,10188,33179,4,18,F,"1301 Ives Dairy Rd, Miami, FL 33179, USA"
Laurie,7403,33186,3,20,F,"13424 SW 122nd Ave, Miami, FL 33186, USA"
Lyla,13314,33032,3,25,F,"25814 SW 128th Ave, Princeton, FL 33032, USA"
Mammie,16125,33027,4,23,F,"1193 SW 158th Ave, Pembroke Pines, FL 33027, USA"
Mercedes,7881,33155,4,19,F,"7179 SW 44th St, Miami, FL 33155, USA"
Nealy,4316,33032,3,20,F,"14885 SW 248th St, Homestead, FL 33032, USA"
